brightness,contrast,saturation,sharpness,dominant_color_1,dominant_color_2,dominant_color_3,image_name,raw_rating,rating
137.18,48.23,82.85,2742.83,"[127, 115, 101]","[80, 31, 29]","[171, 163, 147]",PHOTO-2024-02-26-18-21-18_16.jpg,451.6635,1.69
141.23,51.44,46.48,2719.61,"[75, 70, 67]","[199, 189, 172]","[134, 129, 124]",PHOTO-2024-02-26-18-21-18_17.jpg,443.814,1.68
145.6,54.3,45.42,5680.93,"[113, 112, 110]","[196, 182, 161]","[53, 54, 55]",PHOTO-2024-02-26-18-21-18_18.jpg,888.9375,2.44
157.61,65.95,107.68,2649.37,"[36, 54, 78]","[138, 182, 227]","[103, 120, 138]",PHOTO-2024-02-26-18-21-18_19.jpg,447.09149999999994,1.68
147.91,51.47,48.35,2157.11,"[185, 183, 169]","[61, 53, 54]","[139, 134, 127]",PHOTO-2024-02-26-18-21-18_2.jpg,360.726,1.54
151.09,52.85,39.07,4571.01,"[65, 70, 76]","[124, 125, 125]","[203, 190, 170]",PHOTO-2024-02-26-18-21-18_20.jpg,722.1030000000001,2.15
141.33,40.17,69.49,2059.45,"[127, 118, 105]","[169, 169, 161]","[79, 70, 57]",PHOTO-2024-02-26-18-21-18_21.jpg,346.566,1.51
134.29,50.46,59.61,5432.15,"[103, 104, 101]","[174, 168, 152]","[49, 56, 61]",PHOTO-2024-02-26-18-21-18_22.jpg,851.4764999999999,2.37
140.36,47.38,58.33,2202.11,"[182, 174, 156]","[130, 125, 117]","[48, 73, 50]",PHOTO-2024-02-26-18-21-18_3.jpg,367.22700000000003,1.55
146.85,43.32,44.36,1642.97,"[143, 139, 133]","[99, 90, 84]","[199, 199, 190]",PHOTO-2024-02-26-18-21-18_4.jpg,281.625,1.4
159.83,49.31,27.87,1933.23,"[197, 196, 190]","[58, 66, 73]","[148, 141, 136]",PHOTO-2024-02-26-18-21-18_5.jpg,325.53599999999994,1.48
153.85,36.74,33.47,1185.65,"[87, 83, 75]","[173, 179, 179]","[135, 134, 129]",PHOTO-2024-02-26-18-21-18_6.jpg,211.4565,1.28
135.37,43.7,88.28,2890.07,"[149, 128, 100]","[143, 186, 201]","[91, 82, 71]",PHOTO-2024-02-26-18-21-18_7.jpg,473.61300000000006,1.73
119.01,40.6,37.66,4578.96,"[112, 106, 99]","[172, 175, 169]","[51, 51, 50]",PHOTO-2024-02-26-18-21-18_8.jpg,716.4345,2.14
132.56,44.53,42.97,2881.09,"[124, 121, 106]","[182, 179, 160]","[67, 71, 68]",PHOTO-2024-02-26-18-21-18_9.jpg,465.1725,1.71
141.33,40.17,69.49,2059.45,"[127, 118, 105]","[169, 169, 161]","[79, 70, 57]",PHOTO-2024-02-26-19-25-10.jpg,346.566,1.51
138.94,59.99,44.17,2379.92,"[212, 207, 196]","[74, 55, 44]","[146, 143, 137]",PHOTO-2024-06-19-10-42-32.jpg,393.453,1.59
148.1,56.96,57.08,3898.71,"[200, 192, 178]","[63, 48, 36]","[139, 128, 110]",PHOTO-2024-06-19-10-42-32_1.jpg,624.1275,1.99
140.37,56.8,62.08,4973.01,"[139, 126, 111]","[197, 191, 180]","[69, 53, 41]",PHOTO-2024-06-19-10-42-32_10.jpg,784.839,2.26
125.28,57.6,45.22,7578.6,"[144, 134, 117]","[60, 57, 50]","[192, 190, 180]",PHOTO-2024-06-19-10-42-32_11.jpg,1171.0049999999999,2.92
124.0,58.06,61.3,11958.47,"[60, 62, 50]","[206, 201, 192]","[134, 132, 114]",PHOTO-2024-06-19-10-42-32_12.jpg,1830.2744999999998,4.04
124.43,55.65,44.46,7180.71,"[204, 199, 191]","[137, 131, 120]","[61, 56, 49]",PHOTO-2024-06-19-10-42-32_13.jpg,1110.7875,2.81
119.44,62.99,53.73,4257.34,"[132, 125, 112]","[35, 32, 27]","[197, 193, 179]",PHOTO-2024-06-19-10-42-32_14.jpg,674.025,2.07
145.98,58.8,61.4,7688.84,"[190, 187, 178]","[150, 133, 113]","[53, 39, 28]",PHOTO-2024-06-19-10-42-32_15.jpg,1193.253,2.95
129.24,52.65,35.47,2333.53,"[136, 130, 122]","[48, 48, 49]","[180, 185, 188]",PHOTO-2024-06-19-10-42-32_2.jpg,382.6335,1.57
130.19,50.15,48.08,2018.96,"[129, 126, 118]","[51, 41, 33]","[178, 169, 153]",PHOTO-2024-06-19-10-42-32_3.jpg,337.10699999999997,1.5
148.74,53.52,57.34,2104.5,"[157, 145, 130]","[78, 63, 51]","[199, 199, 187]",PHOTO-2024-06-19-10-42-32_4.jpg,354.615,1.53
139.99,52.64,54.51,3303.39,"[179, 178, 170]","[67, 52, 43]","[131, 113, 101]",PHOTO-2024-06-19-10-42-32_5.jpg,532.5794999999999,1.83
124.85,61.46,58.76,3716.19,"[190, 186, 172]","[56, 46, 38]","[135, 122, 110]",PHOTO-2024-06-19-10-42-32_6.jpg,594.189,1.93
124.71,68.53,66.28,6523.92,"[194, 191, 179]","[40, 32, 24]","[137, 125, 110]",PHOTO-2024-06-19-10-42-32_7.jpg,1017.516,2.65
127.59,56.74,55.54,4259.72,"[180, 180, 169]","[44, 34, 28]","[122, 111, 99]",PHOTO-2024-06-19-10-42-32_8.jpg,674.9385,2.07
130.1,50.39,28.4,7242.01,"[124, 124, 120]","[68, 65, 65]","[184, 191, 190]",PHOTO-2024-06-19-10-42-32_9.jpg,1117.635,2.83
140.87,54.78,54.46,2768.0,"[129, 119, 101]","[187, 183, 170]","[45, 36, 26]",PHOTO-2024-06-19-10-43-16.jpg,452.7165,1.69
124.15,56.73,90.05,2771.44,"[67, 49, 34]","[185, 178, 165]","[109, 95, 78]",PHOTO-2024-06-19-10-43-16_1.jpg,456.3555,1.7
132.47,62.3,39.12,3737.86,"[196, 198, 195]","[61, 57, 49]","[115, 124, 105]",PHOTO-2024-06-19-10-43-16_10.jpg,595.7624999999999,1.94
133.99,54.05,68.88,3385.37,"[135, 120, 98]","[188, 191, 182]","[64, 51, 39]",PHOTO-2024-06-19-10-43-16_11.jpg,546.3435,1.85
126.44,60.53,85.4,4999.87,"[202, 193, 175]","[54, 43, 30]","[147, 129, 104]",PHOTO-2024-06-19-10-43-16_12.jpg,790.836,2.27
134.14,55.95,42.92,3852.87,"[72, 65, 57]","[140, 132, 121]","[193, 187, 174]",PHOTO-2024-06-19-10-43-16_13.jpg,612.882,1.97
128.57,62.11,64.61,4425.29,"[201, 191, 173]","[37, 30, 26]","[137, 125, 107]",PHOTO-2024-06-19-10-43-16_14.jpg,702.087,2.12
132.24,61.06,70.08,3316.18,"[147, 135, 120]","[73, 58, 43]","[196, 201, 189]",PHOTO-2024-06-19-10-43-16_15.jpg,536.934,1.84
121.99,55.68,75.44,3268.99,"[122, 110, 92]","[184, 187, 177]","[45, 36, 23]",PHOTO-2024-06-19-10-43-16_16.jpg,528.3149999999999,1.82
130.83,62.26,43.67,7122.94,"[131, 135, 115]","[194, 197, 193]","[64, 60, 52]",PHOTO-2024-06-19-10-43-16_17.jpg,1103.9549999999997,2.8
127.61,66.12,63.43,3712.72,"[128, 115, 101]","[42, 32, 26]","[195, 191, 180]",PHOTO-2024-06-19-10-43-16_18.jpg,595.4819999999999,1.94
122.92,54.11,73.9,2959.79,"[131, 116, 93]","[58, 48, 36]","[184, 195, 187]",PHOTO-2024-06-19-10-43-16_19.jpg,481.608,1.74
139.67,61.0,45.9,2217.01,"[189, 184, 173]","[41, 36, 31]","[134, 118, 102]",PHOTO-2024-06-19-10-43-16_2.jpg,369.53700000000003,1.55
139.59,57.47,99.9,2449.37,"[124, 102, 77]","[185, 163, 134]","[47, 34, 21]",PHOTO-2024-06-19-10-43-16_20.jpg,411.94949999999994,1.62
137.03,54.26,67.93,2039.94,"[63, 48, 37]","[145, 132, 114]","[185, 195, 190]",PHOTO-2024-06-19-10-43-16_21.jpg,344.87399999999997,1.51
128.15,53.05,80.61,2202.75,"[128, 113, 96]","[70, 53, 39]","[207, 194, 174]",PHOTO-2024-06-19-10-43-16_22.jpg,369.68399999999997,1.55
136.89,55.55,46.43,5545.63,"[59, 52, 46]","[129, 121, 110]","[186, 188, 181]",PHOTO-2024-06-19-10-43-16_23.jpg,867.6750000000001,2.4
126.06,55.52,70.98,3517.18,"[139, 126, 109]","[213, 200, 177]","[66, 55, 46]",PHOTO-2024-06-19-10-43-16_24.jpg,565.461,1.89
145.38,51.58,37.66,4851.79,"[129, 123, 113]","[177, 176, 168]","[53, 45, 38]",PHOTO-2024-06-19-10-43-16_25.jpg,762.9615,2.22
139.81,52.68,35.83,3072.91,"[78, 78, 69]","[196, 197, 192]","[141, 137, 122]",PHOTO-2024-06-19-10-43-16_26.jpg,495.18449999999996,1.77
136.97,54.68,56.53,3773.32,"[183, 175, 159]","[46, 40, 33]","[125, 114, 100]",PHOTO-2024-06-19-10-43-16_3.jpg,603.225,1.95
137.22,57.27,33.93,4640.0,"[153, 149, 139]","[68, 65, 59]","[196, 191, 178]",PHOTO-2024-06-19-10-43-16_4.jpg,730.263,2.17
130.96,56.9,43.21,4428.45,"[53, 67, 62]","[196, 187, 174]","[122, 125, 116]",PHOTO-2024-06-19-10-43-16_5.jpg,698.9279999999999,2.11
130.42,53.03,46.67,3401.6,"[180, 169, 154]","[32, 30, 30]","[126, 115, 102]",PHOTO-2024-06-19-10-43-16_6.jpg,544.7579999999999,1.85
132.16,55.19,49.31,2715.47,"[127, 116, 105]","[192, 188, 181]","[64, 53, 45]",PHOTO-2024-06-19-10-43-16_7.jpg,442.81949999999995,1.68
122.99,53.28,23.59,1756.42,"[33, 34, 32]","[130, 123, 122]","[202, 210, 218]",PHOTO-2025-01-02-20-31-12.jpg,293.442,1.42
123.69,65.32,40.3,3690.58,"[63, 52, 48]","[202, 195, 192]","[143, 132, 126]",PHOTO-2025-01-02-20-31-12_1.jpg,587.9834999999999,1.92
128.35,52.71,52.81,4586.09,"[117, 107, 92]","[183, 180, 165]","[41, 36, 29]",PHOTO-2025-01-02-20-31-12_10.jpg,722.994,2.15
164.67,55.2,28.03,3605.53,"[49, 43, 40]","[157, 144, 140]","[213, 207, 205]",PHOTO-2025-01-02-20-31-12_11.jpg,578.0145,1.91
146.88,74.99,43.11,14428.6,"[215, 211, 201]","[148, 140, 128]","[54, 47, 42]",PHOTO-2025-01-02-20-31-12_12.jpg,2204.037,4.67
127.38,53.82,24.68,5330.29,"[129, 129, 125]","[51, 54, 49]","[182, 184, 185]",PHOTO-2025-01-02-20-31-12_13.jpg,830.4254999999999,2.34
144.35,65.45,39.27,6392.34,"[198, 196, 197]","[136, 127, 117]","[48, 45, 42]",PHOTO-2025-01-02-20-31-12_14.jpg,996.2115,2.62
127.8,60.67,49.8,1958.32,"[149, 135, 130]","[57, 48, 41]","[239, 239, 241]",PHOTO-2025-01-02-20-31-12_2.jpg,329.4885,1.48
175.11,54.67,34.12,2959.88,"[213, 208, 206]","[65, 59, 53]","[164, 145, 137]",PHOTO-2025-01-02-20-31-12_3.jpg,483.567,1.75
126.2,63.72,34.02,4778.11,"[54, 44, 41]","[189, 185, 184]","[135, 127, 122]",PHOTO-2025-01-02-20-31-12_4.jpg,750.3074999999999,2.2
125.49,63.58,57.07,5704.12,"[136, 121, 104]","[46, 41, 36]","[224, 225, 219]",PHOTO-2025-01-02-20-31-12_5.jpg,892.539,2.44
130.68,69.33,55.11,7240.88,"[114, 105, 94]","[196, 190, 177]","[33, 30, 30]",PHOTO-2025-01-02-20-31-12_6.jpg,1124.4,2.84
137.86,65.06,41.18,6385.05,"[140, 134, 124]","[54, 50, 47]","[201, 196, 186]",PHOTO-2025-01-02-20-31-12_7.jpg,994.3725,2.62
117.41,66.16,45.42,7201.25,"[112, 108, 100]","[187, 179, 166]","[35, 36, 31]",PHOTO-2025-01-02-20-31-12_8.jpg,1114.536,2.82
123.47,61.66,61.34,5673.75,"[123, 109, 93]","[185, 187, 179]","[37, 33, 26]",PHOTO-2025-01-02-20-31-12_9.jpg,888.033,2.43
166.09,64.01,79.98,5126.07,"[215, 199, 191]","[90, 69, 52]","[155, 134, 120]",rattan furniture.jpg,815.4224999999999,2.31
158.86,52.4,57.46,3516.39,"[178, 176, 176]","[74, 48, 37]","[145, 132, 122]",room100.jpg,567.7665,1.89
129.3,67.74,66.62,3120.48,"[188, 193, 191]","[27, 20, 16]","[144, 130, 117]",room101.jpg,507.621,1.79
90.39,57.55,33.89,2526.29,"[167, 171, 171]","[31, 22, 20]","[105, 105, 105]",room102.jpg,406.21799999999996,1.61
148.88,57.77,38.34,1526.96,"[193, 193, 185]","[142, 134, 119]","[58, 53, 47]",room105.jpg,265.7925,1.38
130.14,51.15,46.42,1147.53,"[139, 137, 124]","[58, 43, 37]","[188, 195, 194]",room106.jpg,206.28599999999997,1.27
179.18,48.66,58.95,2817.77,"[202, 199, 189]","[108, 70, 51]","[184, 169, 138]",room107.jpg,465.684,1.72
168.65,53.52,49.56,2146.47,"[135, 126, 118]","[195, 189, 181]","[69, 48, 41]",room108.jpg,362.72999999999996,1.54
128.02,72.63,55.61,2985.9,"[43, 34, 29]","[198, 192, 187]","[126, 109, 94]",room109.jpg,486.32399999999996,1.75
144.98,55.13,63.82,2420.37,"[182, 173, 161]","[139, 118, 92]","[54, 39, 29]",room110.jpg,402.645,1.61
123.95,67.89,36.65,4415.31,"[30, 26, 24]","[185, 182, 171]","[131, 127, 114]",room112.jpg,696.57,2.11
164.64,60.58,37.07,6336.56,"[190, 191, 188]","[53, 35, 27]","[145, 102, 91]",room113.jpg,989.8275,2.61
143.16,59.3,37.11,3230.28,"[189, 189, 186]","[56, 46, 36]","[140, 141, 137]",room115.jpg,520.4775000000001,1.81
130.25,59.35,143.32,2696.11,"[73, 34, 14]","[190, 167, 146]","[150, 108, 74]",room116.jpg,454.3545,1.7
131.06,65.48,109.89,3188.28,"[199, 178, 150]","[33, 19, 13]","[145, 121, 91]",room118.jpg,524.2065,1.82
126.33,50.15,104.61,1746.11,"[134, 110, 82]","[68, 50, 35]","[214, 182, 130]",room12.jpg,304.08,1.44
122.38,66.1,99.99,2028.74,"[44, 23, 22]","[194, 190, 195]","[122, 114, 122]",room120.jpg,347.5815,1.51
122.07,59.15,41.07,2689.36,"[129, 117, 112]","[175, 169, 168]","[48, 40, 39]",room123.jpg,436.7475,1.67
151.08,61.55,22.79,2659.34,"[195, 187, 191]","[123, 118, 125]","[49, 47, 49]",room124.jpg,434.214,1.66
133.44,64.56,57.08,1809.97,"[142, 131, 117]","[58, 41, 35]","[210, 215, 215]",room125.jpg,309.7575,1.45
165.36,61.86,118.25,2766.93,"[182, 148, 78]","[62, 48, 36]","[187, 189, 192]",room126.jpg,466.85999999999996,1.72
114.46,51.54,73.43,3122.76,"[127, 119, 101]","[62, 44, 38]","[159, 164, 167]",room127.jpg,504.32849999999996,1.78
118.16,60.32,103.56,2007.61,"[119, 83, 55]","[42, 22, 20]","[156, 157, 141]",room128.jpg,343.44749999999993,1.51
167.26,62.84,130.69,1627.77,"[198, 151, 101]","[78, 40, 20]","[201, 179, 173]",room129.jpg,298.284,1.43
133.4,61.03,99.18,3709.79,"[231, 227, 219]","[73, 48, 34]","[159, 130, 107]",room13.jpg,600.51,1.94
155.61,75.08,43.75,1723.69,"[203, 198, 188]","[37, 28, 23]","[113, 95, 80]",room131.jpg,299.7195,1.43
124.52,47.39,46.01,2213.98,"[130, 124, 112]","[77, 71, 59]","[186, 187, 184]",room132.jpg,364.78499999999997,1.54
120.49,64.66,55.57,8055.74,"[122, 105, 92]","[183, 175, 169]","[40, 34, 34]",room133.jpg,1244.4689999999998,3.04
149.19,31.96,28.01,1306.15,"[148, 141, 135]","[99, 86, 84]","[200, 204, 207]",room135.jpg,227.2965,1.31
113.42,53.87,60.52,3395.46,"[52, 43, 37]","[107, 95, 82]","[179, 176, 168]",room136.jpg,543.4905,1.85
144.79,60.18,75.46,1830.48,"[156, 141, 114]","[204, 201, 191]","[84, 64, 46]",room137.jpg,316.6365,1.46
158.83,58.11,71.08,2102.36,"[188, 186, 177]","[72, 48, 32]","[147, 110, 77]",room138.jpg,358.55699999999996,1.53
107.09,55.26,58.02,3214.69,"[43, 35, 34]","[181, 181, 179]","[107, 99, 87]",room14.jpg,515.259,1.8
135.91,65.62,51.26,3025.61,"[183, 179, 167]","[102, 108, 92]","[38, 29, 25]",room140.jpg,491.76,1.76
151.96,64.91,60.81,2520.63,"[200, 194, 185]","[38, 50, 65]","[164, 155, 146]",room141.jpg,419.74649999999997,1.64
174.2,53.36,50.49,2205.97,"[202, 195, 190]","[84, 56, 41]","[173, 154, 138]",room142.jpg,372.60299999999995,1.56
127.08,63.94,57.15,5684.73,"[46, 35, 37]","[189, 181, 180]","[135, 118, 110]",room143.jpg,889.935,2.44
128.28,59.21,35.2,2507.36,"[186, 187, 190]","[67, 57, 55]","[130, 126, 128]",room145.jpg,409.5075,1.62
118.39,64.68,60.89,1955.14,"[125, 109, 103]","[194, 196, 193]","[60, 40, 35]",room147.jpg,329.865,1.48
139.35,60.94,83.03,6973.0,"[61, 43, 39]","[199, 179, 170]","[138, 106, 97]",room148.jpg,1088.448,2.78
186.32,48.72,81.6,2377.68,"[211, 192, 164]","[111, 83, 60]","[193, 161, 122]",room15.jpg,404.14799999999997,1.61
132.31,57.54,88.09,5395.47,"[219, 188, 159]","[64, 45, 40]","[144, 110, 94]",room150.jpg,851.0115000000001,2.37
127.12,57.37,86.13,3925.79,"[183, 175, 158]","[58, 41, 30]","[129, 104, 82]",room151.jpg,629.4614999999999,1.99
143.88,46.51,27.57,990.89,"[191, 195, 191]","[87, 76, 67]","[142, 136, 131]",room152.jpg,181.3275,1.23
134.87,48.23,58.57,3440.38,"[57, 38, 30]","[180, 182, 184]","[135, 120, 111]",room155.jpg,552.3075,1.86
154.43,57.38,46.42,2164.09,"[200, 190, 176]","[45, 55, 61]","[140, 135, 127]",room157.jpg,363.34799999999996,1.54
146.25,57.81,57.66,1014.61,"[194, 189, 177]","[54, 43, 32]","[148, 138, 117]",room158.jpg,191.4495,1.25
133.09,51.28,80.81,3775.32,"[139, 115, 107]","[83, 58, 52]","[184, 182, 178]",room159.jpg,606.075,1.95
156.09,54.09,85.38,3387.8,"[151, 124, 109]","[199, 186, 175]","[121, 64, 37]",room16.jpg,552.504,1.86
112.02,56.9,39.21,5129.96,"[174, 175, 171]","[51, 46, 44]","[121, 116, 110]",room168.jpg,800.7135000000001,2.29
126.19,54.57,61.67,3483.33,"[135, 125, 107]","[41, 33, 26]","[194, 188, 178]",room17.jpg,558.864,1.87
120.46,58.05,56.04,5461.7,"[38, 34, 31]","[183, 179, 165]","[125, 111, 96]",room170.jpg,854.4375,2.38
162.88,54.88,119.6,1453.07,"[226, 208, 179]","[129, 76, 32]","[170, 141, 108]",room171.jpg,268.5645,1.38
150.32,46.38,92.06,1744.93,"[173, 159, 133]","[136, 110, 66]","[70, 67, 46]",room173.jpg,305.05350000000004,1.44
158.14,60.08,37.83,3075.78,"[145, 146, 145]","[67, 50, 41]","[205, 201, 200]",room174.jpg,499.7745,1.77
154.25,48.09,27.39,2606.74,"[151, 149, 148]","[68, 63, 57]","[198, 196, 194]",room177.jpg,425.47049999999996,1.65
42.18,54.98,42.53,1108.46,"[2, 1, 0]","[108, 80, 52]","[154, 132, 108]",room178.jpg,187.2225,1.24
168.55,47.57,58.0,1262.92,"[196, 183, 170]","[77, 41, 36]","[152, 133, 112]",room179.jpg,230.556,1.32
121.54,51.52,62.68,3507.0,"[55, 50, 40]","[134, 127, 108]","[197, 188, 163]",room180.jpg,561.411,1.88
136.01,56.5,69.12,3707.23,"[185, 174, 151]","[49, 40, 27]","[118, 112, 94]",room181.jpg,595.329,1.94
136.89,57.74,40.26,4126.1,"[148, 140, 128]","[63, 60, 54]","[222, 223, 219]",room182.jpg,654.1485000000001,2.04
112.78,49.24,52.73,3880.82,"[113, 106, 103]","[46, 43, 39]","[177, 173, 173]",room184.jpg,614.3355,1.97
113.1,57.64,63.6,6703.23,"[173, 166, 172]","[44, 34, 29]","[103, 94, 89]",room186.jpg,1040.6354999999999,2.69
129.48,58.81,68.29,2326.27,"[72, 47, 36]","[185, 166, 178]","[116, 103, 100]",room187.jpg,387.4275,1.58
110.06,63.53,81.63,3143.43,"[167, 164, 160]","[15, 26, 36]","[88, 86, 89]",room188.jpg,509.79749999999996,1.79
137.73,72.58,56.55,3814.08,"[196, 184, 171]","[10, 12, 13]","[108, 99, 90]",room189.jpg,612.141,1.96
139.32,53.8,54.84,2020.66,"[144, 132, 121]","[58, 40, 31]","[188, 181, 179]",room19.jpg,340.293,1.5
148.02,62.97,117.81,6810.88,"[202, 186, 167]","[79, 46, 25]","[156, 109, 73]",room191.jpg,1070.952,2.75
144.66,60.95,63.48,3708.6,"[124, 109, 94]","[199, 188, 169]","[65, 53, 44]",room192.jpg,596.6535,1.94
161.75,60.75,71.5,3864.75,"[198, 200, 194]","[161, 145, 118]","[88, 62, 30]",room193.jpg,623.8125,1.98
121.26,63.84,66.9,3388.27,"[203, 195, 157]","[122, 111, 86]","[44, 40, 33]",room194.jpg,546.0405,1.85
113.47,57.0,88.29,2931.12,"[126, 107, 89]","[55, 38, 26]","[187, 175, 162]",room195.jpg,478.48199999999997,1.74
143.18,44.28,35.73,3417.14,"[182, 178, 169]","[70, 59, 49]","[138, 130, 120]",room197.jpg,546.0494999999999,1.85
177.23,60.98,38.16,6435.15,"[216, 212, 208]","[75, 59, 49]","[160, 141, 125]",room2.jpg,1006.728,2.64
128.16,62.07,24.92,4329.36,"[41, 36, 35]","[176, 175, 173]","[126, 115, 106]",room201.jpg,681.6764999999999,2.08
132.58,56.86,20.34,3784.41,"[134, 127, 123]","[56, 52, 51]","[180, 176, 173]",room202.jpg,599.1284999999999,1.94
112.29,43.83,54.69,1770.12,"[137, 135, 119]","[78, 72, 58]","[238, 239, 238]",room203.jpg,297.1395,1.43
135.16,53.63,37.14,2367.03,"[197, 205, 212]","[71, 55, 56]","[143, 140, 143]",room206.jpg,388.944,1.58
88.88,54.09,78.84,3864.86,"[51, 36, 31]","[214, 213, 209]","[112, 94, 84]",room208.jpg,613.0005000000001,1.97
71.66,59.13,98.46,3155.98,"[39, 29, 21]","[233, 230, 219]","[101, 87, 69]",room209.jpg,507.7845,1.79
143.04,55.73,39.81,3849.49,"[190, 184, 177]","[61, 45, 44]","[142, 134, 128]",room21.jpg,613.2105,1.97
124.22,64.71,108.42,2282.68,"[114, 105, 79]","[157, 173, 177]","[64, 39, 17]",room210.jpg,387.0045,1.58
133.1,57.91,29.61,3602.5,"[183, 183, 179]","[53, 45, 39]","[137, 134, 125]",room212.jpg,573.468,1.9
169.7,64.18,64.13,4839.37,"[213, 210, 196]","[70, 59, 40]","[174, 155, 120]",room214.jpg,770.607,2.23
188.46,60.35,56.57,6302.36,"[223, 214, 201]","[89, 74, 61]","[172, 156, 140]",room216.jpg,991.161,2.61
188.86,62.01,63.77,3477.32,"[203, 182, 162]","[110, 80, 56]","[225, 216, 211]",room218.jpg,568.794,1.89
124.82,50.37,97.32,2610.43,"[162, 158, 151]","[124, 105, 83]","[57, 35, 20]",room219.jpg,432.4409999999999,1.66
128.23,60.08,47.76,920.12,"[199, 200, 194]","[50, 40, 32]","[136, 134, 121]",room22.jpg,173.42849999999999,1.22
146.34,64.19,72.29,2157.02,"[132, 116, 106]","[215, 204, 189]","[56, 42, 33]",room220.jpg,365.976,1.55
147.54,51.48,36.53,1719.52,"[186, 187, 187]","[85, 69, 53]","[152, 148, 143]",room223.jpg,293.2605,1.42
137.33,49.34,37.58,2038.05,"[142, 128, 114]","[69, 63, 63]","[182, 173, 163]",room224.jpg,339.34499999999997,1.5
176.32,58.44,41.42,1530.8,"[204, 200, 195]","[73, 54, 45]","[144, 132, 120]",room228.jpg,271.04699999999997,1.38
147.82,62.36,45.47,2768.5,"[144, 132, 111]","[198, 198, 191]","[61, 58, 50]",room229.jpg,453.62249999999995,1.69
156.55,58.99,33.78,3542.18,"[132, 131, 133]","[199, 198, 198]","[58, 52, 53]",room23.jpg,568.725,1.89
140.12,56.97,31.29,2479.89,"[152, 148, 145]","[61, 57, 55]","[233, 233, 232]",room231.jpg,406.2405,1.61
125.87,49.04,42.52,2837.51,"[58, 54, 51]","[178, 183, 188]","[122, 113, 108]",room232.jpg,458.24100000000004,1.7
137.69,61.82,42.5,2387.47,"[53, 45, 43]","[179, 179, 177]","[121, 100, 81]",room233.jpg,394.4219999999999,1.59
146.56,56.17,61.76,1563.4,"[143, 121, 101]","[194, 194, 188]","[72, 65, 74]",room234.jpg,274.1835,1.39
150.87,62.44,12.25,5996.24,"[71, 64, 64]","[205, 204, 203]","[120, 116, 117]",room238.jpg,933.27,2.51
132.04,66.21,35.74,3665.31,"[189, 187, 180]","[45, 44, 44]","[124, 113, 98]",room239.jpg,584.8949999999999,1.92
190.29,46.92,37.43,4333.99,"[218, 210, 199]","[96, 84, 73]","[187, 170, 154]",room241.jpg,691.2945,2.1
124.66,57.72,40.81,2815.47,"[143, 137, 129]","[44, 44, 47]","[198, 197, 196]",room243.jpg,455.799,1.7
165.33,59.62,65.82,4887.29,"[158, 132, 112]","[209, 192, 180]","[83, 58, 46]",room245.jpg,776.709,2.24
142.96,53.34,39.84,4009.03,"[183, 176, 163]","[51, 46, 39]","[132, 125, 113]",room246.jpg,636.7755000000001,2.01
180.06,50.75,54.33,1128.14,"[117, 93, 61]","[194, 192, 190]","[200, 166, 77]",room247.jpg,211.99200000000002,1.28
136.7,50.31,55.82,1488.09,"[77, 67, 51]","[147, 140, 124]","[189, 189, 179]",room250.jpg,259.638,1.36
126.07,63.28,52.54,2429.39,"[53, 43, 38]","[185, 182, 170]","[128, 116, 103]",room254.jpg,400.69199999999995,1.6
145.12,63.59,108.24,7142.23,"[194, 193, 191]","[71, 43, 29]","[163, 127, 92]",room255.jpg,1118.877,2.83
158.92,52.84,72.25,5133.46,"[134, 114, 104]","[184, 171, 149]","[45, 39, 46]",room256.jpg,812.6205,2.31
146.33,63.52,81.4,2655.45,"[74, 55, 37]","[181, 186, 177]","[124, 137, 113]",room257.jpg,442.00499999999994,1.68
140.48,53.57,52.24,2814.09,"[52, 34, 32]","[170, 171, 169]","[132, 118, 104]",room26.jpg,459.057,1.7
149.77,65.12,35.46,2266.79,"[186, 186, 177]","[28, 29, 35]","[130, 126, 118]",room261.jpg,377.57099999999997,1.57
140.05,62.4,77.08,3945.99,"[198, 189, 172]","[61, 38, 27]","[141, 133, 110]",room262.jpg,633.8279999999999,2.0
128.3,71.21,78.25,2932.22,"[48, 50, 40]","[219, 210, 207]","[135, 125, 113]",room263.jpg,481.49699999999996,1.74
117.5,73.31,77.97,6268.25,"[153, 142, 128]","[51, 36, 31]","[227, 226, 224]",room264.jpg,980.5545,2.59
160.78,69.97,80.23,5346.67,"[212, 203, 190]","[68, 44, 31]","[178, 144, 105]",room265.jpg,848.6475,2.37
174.94,60.33,72.16,2584.27,"[212, 198, 177]","[165, 144, 114]","[79, 60, 31]",room267.jpg,433.755,1.66
135.77,82.93,109.29,12275.04,"[225, 203, 163]","[39, 27, 19]","[146, 112, 79]",room268.jpg,1890.4545,4.14
115.11,61.84,88.05,10084.62,"[41, 51, 39]","[117, 115, 93]","[182, 190, 193]",room269.jpg,1552.443,3.57
173.32,47.82,52.34,3712.54,"[67, 55, 43]","[200, 195, 184]","[167, 155, 132]",room27.jpg,597.903,1.94
149.77,65.12,35.46,2266.79,"[186, 186, 177]","[28, 29, 35]","[130, 126, 118]",room270.jpg,377.57099999999997,1.57
134.37,59.11,38.69,1926.97,"[30, 22, 17]","[192, 184, 175]","[127, 122, 114]",room271.jpg,323.871,1.47
188.06,50.88,74.98,4992.2,"[207, 197, 170]","[42, 42, 33]","[161, 149, 99]",room272.jpg,795.9179999999999,2.28
